window_start_utc,window_end_utc,chainlink_start,chainlink_end,binance_start,binance_end,binance_momentum_60s,divergence_at_end,actual_direction
2026-02-23T09:55:00+00:00,2026-02-23T10:00:00+00:00,1917.5481113351705,1917.5507271897736,1918.19,1917.99,3.3899999999998727,0.43927281022638454,up
2026-02-23T09:55:00+00:00,2026-02-23T10:00:00+00:00,66443.32539190282,66396.09333495259,66456.5,66404.91,25.220000000001164,8.816665047415881,down
2026-02-23T10:00:00+00:00,2026-02-23T10:05:00+00:00,66397.21704876669,66476.2340500389,66404.91,66482.34,31.19999999999709,6.105949961100123,up
2026-02-23T10:00:00+00:00,2026-02-23T10:05:00+00:00,1917.6408522025397,1922.1486,1918,1922.43,0.6299999999998818,0.28140000000007603,up
2026-02-23T10:05:00+00:00,2026-02-23T10:10:00+00:00,1922.1486,1918.0089000549372,1922.67,1918.5,-0.5,0.4910999450628424,down
2026-02-23T10:05:00+00:00,2026-02-23T10:10:00+00:00,66475.07046203753,66345.60263088171,66488.54,66447.26,,101.65736911828571,down
2026-02-23T10:10:00+00:00,2026-02-23T10:15:00+00:00,1918.2848905180024,1920.187598,1918.5,1920.39,0.5199999999999818,0.2024020000001201,up
2026-02-23T10:15:00+00:00,2026-02-23T10:20:00+00:00,1920.21349,1924.100021,1920.39,1924.5,-0.9800000000000182,0.3999790000000303,up
2026-02-23T10:20:00+00:00,2026-02-23T10:25:00+00:00,1924.1024985,1923.4466073134472,1924.5,1923.65,0.38000000000010914,0.20339268655288834,down
2026-02-23T10:20:00+00:00,2026-02-23T10:25:00+00:00,66448.64379347398,66434.39514068648,66456.49,66442,-6.7700000000040745,7.604859313520137,down
2026-02-23T10:25:00+00:00,2026-02-23T10:30:00+00:00,1923.4502536889229,1919.961323823644,1923.66,1919.96,-1.4300000000000637,-0.0013238236440429318,down
2026-02-23T10:25:00+00:00,2026-02-23T10:30:00+00:00,66434.76234184315,66355.28142310654,66441.99,66361.6,,6.318576893463614,down
2026-02-23T10:30:00+00:00,2026-02-23T10:35:00+00:00,66355.06659665795,66287.90024882164,,66361.6,,73.6997511783702,down
2026-02-23T10:30:00+00:00,2026-02-23T10:35:00+00:00,1919.9540365,1917.0510439063512,1919.96,1916.91,-1.1399999999998727,-0.14104390635111486,down
2026-02-23T10:35:00+00:00,2026-02-23T10:40:00+00:00,66287.59222449939,66260.62867339593,,66361.6,,100.97132660407806,down
2026-02-23T10:35:00+00:00,2026-02-23T10:40:00+00:00,1916.9750505598504,1913.946893,1916.91,1914.06,-0.6800000000000637,0.11310699999989993,down
2026-02-23T10:40:00+00:00,2026-02-23T10:45:00+00:00,1913.980014059272,1915.805073507125,1914.07,1915.67,-1.1599999999998545,-0.13507350712484367,up
2026-02-23T10:45:00+00:00,2026-02-23T10:50:00+00:00,66337.00518884309,66297.85251840707,66342.62,66302.67,9.919999999998254,4.817481592923286,down
2026-02-23T10:45:00+00:00,2026-02-23T10:50:00+00:00,66337.00518884309,66297.85251840707,66342.62,66302.67,9.919999999998254,4.817481592923286,down
2026-02-23T10:45:00+00:00,2026-02-23T10:50:00+00:00,1915.7505450052145,1914.33853602318,1915.66,1914.49,-0.009999999999990905,0.1514639768199686,down
2026-02-23T10:50:00+00:00,2026-02-23T10:55:00+00:00,66297.82677199984,66361.93488722462,66302.68,66365.95,-5.69999999999709,4.015112775377929,up
2026-02-23T10:50:00+00:00,2026-02-23T10:55:00+00:00,1914.3302245066952,1915.8924326261144,1914.49,1916.12,-1.2300000000000182,0.22756737388544934,up
2026-02-23T10:50:00+00:00,2026-02-23T10:55:00+00:00,66297.82677199984,66361.93488722462,66302.68,66365.95,-5.69999999999709,4.015112775377929,up
2026-02-23T10:55:00+00:00,2026-02-23T11:00:00+00:00,1915.854117,1913.706505487988,1916.12,1913.8,1.3899999999998727,0.09349451201205738,down
2026-02-23T10:55:00+00:00,2026-02-23T11:00:00+00:00,66360.5340630003,66315.30023603277,66365.95,66319.68,19.669999999998254,4.379763967226609,down
2026-02-23T10:55:00+00:00,2026-02-23T11:00:00+00:00,66360.5340630003,66315.30023603277,66365.95,66319.68,19.669999999998254,4.379763967226609,down
2026-02-23T11:00:00+00:00,2026-02-23T11:00:00+00:00,2026-02-23T11:05:00+00:002026-02-23T11:05:00+00:002026-02-23T11:00:00+00:00,,1913.69960371779762026-02-23T11:05:00+00:00,,1912.4682800402425,,1913.9466315.597503084,1912.7,,66261.11398448987-2.7100000000000364,66315.597503084,,0.23171995975758364,down66319.69
,66261.1139844898766265.64,,66319.69-77.36000000000058,,66265.644.526015510127763,,-77.36000000000058down,
4.526015510127763,down
2026-02-23T11:05:00+00:00,2026-02-23T11:10:00+00:00,66260.174234,66333.1400004351,66260.63,66337.99,32.229999999995925,4.849999564903555,up
2026-02-23T11:05:00+00:00,2026-02-23T11:10:00+00:00,1912.4113115306975,1916.76504462634132026-02-23T11:05:00+00:00,2026-02-23T11:10:00+00:00,,66260.1742341912.41,,66333.14000043511917.02,,66260.631.3800000000001091,,66337.990.25495537365873133,,32.229999999995925up,
4.849999564903555,up
2026-02-23T11:10:00+00:00,2026-02-23T11:15:00+00:00,1916.7810925923047,1918.5910136190805,1917.03,1918.79,0.10999999999989996,0.1989863809194503,up
2026-02-23T11:15:00+00:00,2026-02-23T11:20:00+00:00,1918.590539374524,1918.7990161079344,1918.79,1919.03,0.7000000000000455,0.23098389206552383,up
2026-02-23T11:20:00+00:00,2026-02-23T11:25:00+00:00,1918.7979505444432,1915.729988,1919.03,1915.99,-0.7599999999999909,0.2600119999999606,down
2026-02-23T11:25:00+00:00,2026-02-23T11:30:00+00:00,1915.7298975,1914.643394968017,1915.99,1914.85,-2.1100000000001273,0.20660503198291735,down
2026-02-23T11:30:00+00:00,2026-02-23T11:35:00+00:00,1914.6055853336395,1915.238604,1914.84,1915.56,0.5300000000002001,0.32139600000004975,up
2026-02-23T11:35:00+00:00,2026-02-23T11:40:00+00:00,1915.2376535,1912.9783078195069,1915.56,1913.05,1.4400000000000546,0.07169218049307347,down
2026-02-23T11:40:00+00:00,2026-02-23T11:45:00+00:00,1913.0034074789835,1912.358175,1913.05,1912.5,0.5600000000001728,0.14182499999992615,down
2026-02-23T11:45:00+00:00,2026-02-23T11:50:00+00:00,1912.3565545,1913.3971895,1912.49,1913.65,-0.6000000000001364,0.2528105000001233,up
2026-02-23T11:50:00+00:00,2026-02-23T11:55:00+00:00,1913.394981216664,1914.1388829071616,1913.11,1914.25,0.43000000000006366,0.11111709283841265,up
2026-02-23T11:55:00+00:00,2026-02-23T12:00:00+00:00,1914.1119499866263,1915.127398,1914.24,1915.29,1.1199999999998909,0.1626019999998789,up
2026-02-23T12:00:00+00:00,2026-02-23T12:05:00+00:00,1915.1425699972376,1913.9116280430544,1915.3,1914.01,1.0799999999999272,0.09837195694558432,down
2026-02-23T12:05:00+00:00,2026-02-23T12:10:00+00:00,1913.9105534114688,1914.68711213866,1914.01,1914.8,-1.0700000000001637,0.1128878613399138,up
2026-02-23T12:10:00+00:00,2026-02-23T12:15:00+00:00,1914.7776596918293,1915.6366627688385,1914.79,1915.75,0.5099999999999909,0.11333723116149486,up
2026-02-23T12:15:00+00:00,2026-02-23T12:20:00+00:00,1915.6780285375792,1915.8534440015237,1915.74,1915.91,0.15999999999985448,0.056555998476369496,up
2026-02-23T12:20:00+00:00,2026-02-23T12:25:00+00:00,1915.8534440015237,1913.7259029530237,1915.84,1913.83,1.5599999999999454,0.10409704697622146,down
2026-02-23T12:25:00+00:00,2026-02-23T12:30:00+00:00,1913.8202992937931,1913.2554911294003,1913.84,1913.46,0.22999999999979082,0.20450887059973866,down
2026-02-23T12:30:00+00:00,2026-02-23T12:35:00+00:00,1913.27338284536,1908.3558185,1913.31,1908.4,0.6400000000001,0.044181500000149754,down
2026-02-23T12:35:00+00:00,2026-02-23T12:40:00+00:00,1908.357612056145,1920.8493142145096,1908.4,1920.59,-3.0299999999999727,-0.2593142145096863,up
2026-02-23T12:40:00+00:00,2026-02-23T12:45:00+00:00,1920.787723289215,1921.9962833379257,1920.59,1922.09,-0.9499999999998181,0.09371666207425733,up
2026-02-23T12:45:00+00:00,2026-02-23T12:50:00+00:00,1922.0776858001184,1921.482367319839,1922.09,1921.99,-1.1700000000000728,0.5076326801608957,down
2026-02-23T12:50:00+00:00,2026-02-23T12:55:00+00:00,1921.5183076584328,1922.069933989064,1921.98,1921.98,-0.75,-0.08993398906409311,up
2026-02-23T12:55:00+00:00,2026-02-23T13:00:00+00:00,1922.0942917702605,1919.8850714684731,1921.99,1919.92,0.30999999999994543,0.034928531526929874,down
2026-02-23T13:00:00+00:00,2026-02-23T13:05:00+00:00,1919.8978638430656,1920.2395835997695,1919.99,1920.25,-0.6800000000000637,0.010416400230496947,up
2026-02-23T13:05:00+00:00,2026-02-23T13:10:00+00:00,1920.2339507214544,1923.465116837334,1920.25,1923.21,-2.5499999999999545,-0.25511683733407153,up
2026-02-23T13:10:00+00:00,2026-02-23T13:15:00+00:00,1923.224812934915,1919.518999,1923.21,1919.61,-0.75,0.09100100000000566,down
2026-02-23T13:15:00+00:00,2026-02-23T13:20:00+00:00,1919.5142468333,1919.8845127278032,1919.62,1919.91,-0.9900000000000091,0.025487272196869526,up
2026-02-23T13:20:00+00:00,2026-02-23T13:25:00+00:00,1919.879361248511,1919.371995,1919.91,1919.35,-0.6199999999998909,-0.021995000000060827,down
2026-02-23T13:25:00+00:00,2026-02-23T13:30:00+00:00,1919.3733002214435,1921.3486099063175,1919.34,1921.38,0.5300000000002001,0.03139009368260304,up
2026-02-23T13:30:00+00:00,2026-02-23T13:35:00+00:00,1921.334284541466,1922.248285,1921.39,1922.2,0.40000000000009095,-0.0482849999998507,up
2026-02-23T13:35:00+00:00,2026-02-23T13:40:00+00:00,1922.2523843853537,1922.03578,1922,1922.14,1.8599999999999,0.10422000000016851,down
2026-02-23T13:40:00+00:00,2026-02-23T13:45:00+00:00,1922.004557111004,1932.366065904088,1922.14,1932.34,0.8599999999999,-0.026065904088000025,up
2026-02-23T13:45:00+00:00,2026-02-23T13:50:00+00:00,1932.525733,1929.7689346272257,1932.34,1929.67,0.8399999999999181,-0.09893462722561708,down
2026-02-23T13:50:00+00:00,2026-02-23T13:55:00+00:00,1929.8252902165457,1926.002493381886,1929.78,1926.05,-2.449999999999818,0.04750661811385726,down
2026-02-23T13:50:00+00:00,2026-02-23T13:55:00+00:00,66362.82205020105,66259.50991907199,66365.25,66258.31,-65.11999999999534,-1.1999190719943726,down
2026-02-23T13:55:00+00:00,2026-02-23T14:00:00+00:00,1926.015632572736,1921.6882245,1926,1921.9,0.8100000000001728,0.211775500000158,down
2026-02-23T13:55:00+00:00,2026-02-23T14:00:00+00:00,66259.50937375308,66127.70574940697,66258.31,66132.66,12.510000000009313,4.954250593029428,down
2026-02-23T14:00:00+00:00,2026-02-23T14:05:00+00:00,1921.6912205,1921.934767,1921.9,1922.1,1.5699999999999363,0.16523299999994379,up
2026-02-23T14:00:00+00:00,2026-02-23T14:05:00+00:00,66127.35021629212,66175.12420499971,66132.66,66189.67,65.54000000000815,14.545795000289218,up
2026-02-23T14:05:00+00:00,2026-02-23T14:10:00+00:00,1921.9230405709357,1924.2055865,1922.11,1924.41,,0.2044135000001006,up
2026-02-23T14:05:00+00:00,2026-02-23T14:10:00+00:00,66175.13448299971,66225.79012766105,66189.66,66228.28,18.910000000003492,2.4898723389487714,up
2026-02-23T14:10:00+00:00,2026-02-23T14:15:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:10:00+00:00,2026-02-23T14:15:00+00:00,66226.03602707248,66244.55744591294,66236.07,66243.39,11.619999999995343,-1.1674459129426396,up
2026-02-23T14:15:00+00:00,2026-02-23T14:20:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:15:00+00:00,2026-02-23T14:20:00+00:00,66244.94933687772,66138.93846732084,66243.4,66141.16,-20.680000000007567,2.2215326791629195,down
2026-02-23T14:20:00+00:00,2026-02-23T14:25:00+00:00,1918.56,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:20:00+00:00,2026-02-23T14:25:00+00:00,66138.62520734777,66059.63000303888,66141.17,66061.9,11.539999999993597,2.2699969611130655,down
2026-02-23T14:25:00+00:00,2026-02-23T14:30:00+00:00,1924.2055865,1924.20558652026-02-23T14:25:00+00:00,,,2026-02-23T14:30:00+00:001924.41,,66059.6545256525,0.2044135000001006,66080.63139265975,up,66064.42
,66086.27,-9.929999999993015,5.638607340253657,up
2026-02-23T14:30:00+00:00,2026-02-23T14:35:00+00:00,66080.8066432846,65932.54961191928,66086.27,65938.14,-238.06999999999243,5.590388080716366,down
2026-02-23T14:30:00+00:00,2026-02-23T14:35:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:35:00+00:00,2026-02-23T14:40:00+00:00,65931.75970300796,65857.99347731192,65938.15,65853.16,-84.11999999999534,-4.833477311913157,down
2026-02-23T14:35:00+00:00,2026-02-23T14:40:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:40:00+00:00,2026-02-23T14:45:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:40:00+00:00,2026-02-23T14:45:00+00:00,65839.39570740196,65837.50415242894,65839.34,65848.46,-8.25,10.955847571065533,down
2026-02-23T14:45:00+00:00,2026-02-23T14:50:00+00:00,1905.69329961,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:45:00+00:00,2026-02-23T14:50:00+00:00,65836.11344224746,65627.84827,65832.41,65648.19,-151.61000000000058,20.341730000000098,down
2026-02-23T14:50:00+00:00,2026-02-23T14:55:00+00:00,65627.8659145886,65930.65870290968,65649.99,65944.04,-96.66999999999825,13.38129709030909,up
2026-02-23T14:50:00+00:00,2026-02-23T14:55:00+00:00,1895.69782233,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T14:55:00+00:00,2026-02-23T15:00:00+00:00,65931.75232182026,65911.29825325722,65944.03,66002.93,,91.63174674277252,down
2026-02-23T14:55:00+00:00,2026-02-23T15:00:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:00:00+00:00,2026-02-23T15:05:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:00:00+00:00,2026-02-23T15:05:00+00:00,65911.91124297665,65738.28335585684,,66002.93,,264.64664414315484,down
2026-02-23T15:05:00+00:00,2026-02-23T15:10:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:05:00+00:00,2026-02-23T15:10:00+00:00,65737.2184462464,65831.0055754174,,66002.93,,171.92442458259757,up
2026-02-23T15:10:00+00:00,2026-02-23T15:15:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:10:00+00:00,2026-02-23T15:15:00+00:00,65838.91488515271,65947.44167960639,,66002.93,,55.488320393604226,up
2026-02-23T15:15:00+00:00,2026-02-23T15:20:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:15:00+00:00,2026-02-23T15:20:00+00:00,65944.56889847972,66001.18677976215,,66002.93,,1.7432202378404327,up
2026-02-23T15:20:00+00:00,2026-02-23T15:25:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:20:00+00:00,2026-02-23T15:25:00+00:00,66002.021937,65924.24325655495,,66002.93,,78.68674344503961,down
2026-02-23T15:25:00+00:00,2026-02-23T15:30:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:25:00+00:00,2026-02-23T15:30:00+00:00,65924.28707935632,65792.14201807053,,66002.93,,210.78798192946124,down
2026-02-23T15:30:00+00:00,2026-02-23T15:35:00+00:00,65793.72894269908,65789.12878943364,,66002.93,,213.80121056635107,down
2026-02-23T15:30:00+00:00,2026-02-23T15:35:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:35:00+00:00,2026-02-23T15:35:00+00:00,2026-02-23T15:40:00+00:00,1924.2055865,2026-02-23T15:40:00+00:001924.2055865,,1924.41,,0.2044135000001006,,up65789.15640423163
,65821.04398967064,,66002.93,,181.88601032935549,up
2026-02-23T15:40:00+00:00,2026-02-23T15:45:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:40:00+00:00,2026-02-23T15:45:00+00:00,65821.06400458279,65782.62747359295,,66002.93,,220.30252640704566,down
2026-02-23T15:45:00+00:00,2026-02-23T15:50:00+00:00,65782.77391836788,65795.25203128804,65812.56,65808.08,-19.679999999993015,12.827968711964786,up
2026-02-23T15:45:00+00:00,2026-02-23T15:50:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:50:00+00:00,2026-02-23T15:55:00+00:00,1924.2055865,1924.2055865,,1924.41,,0.2044135000001006,up
2026-02-23T15:50:00+00:00,2026-02-23T15:55:00+00:00,65797.9018883832,65643.3646975523,65811.96,65655.13,-70.19000000000233,11.765302447704016,down
2026-02-23T15:55:00+00:00,2026-02-23T16:00:00+00:00,65643.20066983686,65651.23353722141,65655.14,65661.66,-74.19999999999709,10.426462778588757,up
2026-02-23T15:55:00+00:00,2026-02-23T16:00:00+00:00,1896.87,1895.6129985,1896.8,1895.65,-1.7300000000000182,0.03700150000008762,down
2026-02-23T16:00:00+00:00,2026-02-23T16:05:00+00:00,1895.6450783284229,1892.3751435,1895.65,1892.47,,0.09485650000010537,down
2026-02-23T16:00:00+00:00,2026-02-23T16:05:00+00:00,65649.38573338187,65619.4300513346,65660.1,65627.13,,7.699948665409465,down
2026-02-23T16:05:00+00:00,2026-02-23T16:10:00+00:00,1892.3751435,1892.3751435,,1892.47,,0.09485650000010537,up
2026-02-23T16:05:00+00:00,2026-02-23T16:10:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T16:10:00+00:00,2026-02-23T16:15:00+00:00,1892.3751435,1882.9084579084467,1886.06,1883.56,0.2899999999999636,0.6515420915532104,down
2026-02-23T16:10:00+00:00,2026-02-23T16:15:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T16:15:00+00:00,2026-02-23T16:20:00+00:00,1882.9618580444042026-02-23T16:15:00+00:00,,1885.13080251489032026-02-23T16:20:00+00:00,,1884.5765622.78684568546,,1886.3365619.4300513346,,,,1.199197485109607465627.13,,up,
7.699948665409465,down
2026-02-23T16:20:00+00:00,2026-02-23T16:25:00+00:002026-02-23T16:20:00+00:00,,2026-02-23T16:25:00+00:0065622.78684568546,,65619.43005133461885.1308025148903,,1885.1308025148903,,65627.13,1886.33,,,7.699948665409465,,1.1991974851096074,downup

2026-02-23T16:25:00+00:00,2026-02-23T16:30:00+00:002026-02-23T16:25:00+00:00,,2026-02-23T16:30:00+00:001885.1308025148903,,1885.130802514890365622.78684568546,,65619.4300513346,,1886.33,,,65627.131.1991974851096074,,up,7.699948665409465
,down
2026-02-23T16:30:00+00:00,2026-02-23T16:35:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T16:30:00+00:00,2026-02-23T16:35:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T16:35:00+00:00,2026-02-23T16:35:00+00:002026-02-23T16:40:00+00:00,,2026-02-23T16:40:00+00:001885.1308025148903,,65622.78684568546,65619.4300513346,1885.1308025148903,,,65627.131886.33,,,,7.6999486654094651.1991974851096074,,downup

2026-02-23T16:40:00+00:00,2026-02-23T16:40:00+00:002026-02-23T16:45:00+00:00,2026-02-23T16:45:00+00:00,,1885.130802514890365622.78684568546,,1885.130802514890365619.4300513346,,,,1886.3365627.13,,,,1.19919748510960747.699948665409465,,updown

2026-02-23T16:45:00+00:00,2026-02-23T16:50:00+00:002026-02-23T16:45:00+00:00,,2026-02-23T16:50:00+00:0065622.78684568546,,65619.43005133461885.1308025148903,,1885.1308025148903,,65627.13,,,1886.337.699948665409465,,down,1.1991974851096074
,up
2026-02-23T16:50:00+00:00,2026-02-23T16:55:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T16:50:00+00:00,2026-02-23T16:55:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T16:55:00+00:00,2026-02-23T17:00:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T16:55:00+00:00,2026-02-23T17:00:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T17:00:00+00:00,2026-02-23T17:05:00+00:002026-02-23T17:00:00+00:00,,65622.786845685462026-02-23T17:05:00+00:00,,65619.43005133461885.1308025148903,,,1885.1308025148903,65627.13,,7.699948665409465,down
,1886.33,,1.1991974851096074,up
2026-02-23T17:05:00+00:00,2026-02-23T17:10:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T17:05:00+00:00,2026-02-23T17:10:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T17:10:00+00:00,2026-02-23T17:10:00+00:002026-02-23T17:15:00+00:00,2026-02-23T17:15:00+00:00,,1885.1308025148903,65622.786845685461885.1308025148903,65619.4300513346,,,1886.33,,65627.13,,,1.1991974851096074,7.699948665409465up,
down
2026-02-23T17:15:00+00:00,2026-02-23T17:15:00+00:002026-02-23T17:20:00+00:00,2026-02-23T17:20:00+00:00,,65622.786845685461885.1308025148903,1885.1308025148903,,,65619.43005133461886.33,,,,65627.131.1991974851096074,,,up7.699948665409465
,down
2026-02-23T17:20:00+00:00,2026-02-23T17:25:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T17:20:00+00:00,2026-02-23T17:25:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T17:25:00+00:00,2026-02-23T17:25:00+00:002026-02-23T17:30:00+00:00,,2026-02-23T17:30:00+00:001885.1308025148903,,65622.786845685461885.1308025148903,,65619.4300513346,,1886.33,,65627.13,,1.1991974851096074,,7.699948665409465up,
down
2026-02-23T17:30:00+00:00,2026-02-23T17:35:00+00:002026-02-23T17:30:00+00:00,,1885.13080251489032026-02-23T17:35:00+00:00,,1885.130802514890365622.78684568546,,,65619.43005133461886.33,,,,65627.131.1991974851096074,,,up7.699948665409465
,down
2026-02-23T17:35:00+00:00,2026-02-23T17:35:00+00:002026-02-23T17:40:00+00:00,2026-02-23T17:40:00+00:00,,1885.130802514890365622.78684568546,,1885.130802514890365619.4300513346,,,,1886.3365627.13,,,,1.19919748510960747.699948665409465,,updown

2026-02-23T17:40:00+00:00,2026-02-23T17:40:00+00:002026-02-23T17:45:00+00:00,2026-02-23T17:45:00+00:00,,1885.130802514890365622.78684568546,,1885.130802514890365619.4300513346,,,,1886.3365627.13,,,,7.699948665409465,down1.1991974851096074,
up
2026-02-23T17:45:00+00:00,2026-02-23T17:45:00+00:002026-02-23T17:50:00+00:00,2026-02-23T17:50:00+00:00,,65622.786845685461885.1308025148903,,65619.43005133461885.1308025148903,,,,65627.131886.33,,,,7.6999486654094651.1991974851096074,,downup

2026-02-23T17:50:00+00:00,2026-02-23T17:55:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T17:50:00+00:00,2026-02-23T17:55:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T17:55:00+00:00,2026-02-23T18:00:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T17:55:00+00:00,2026-02-23T18:00:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T18:00:00+00:00,2026-02-23T18:05:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T18:00:00+00:00,2026-02-23T18:05:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T18:05:00+00:00,2026-02-23T18:05:00+00:002026-02-23T18:10:00+00:00,,2026-02-23T18:10:00+00:0065622.78684568546,,1885.130802514890365619.4300513346,,1885.1308025148903,,65627.13,,1886.33,,7.699948665409465,,1.1991974851096074down,
up
2026-02-23T18:10:00+00:00,2026-02-23T18:15:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.6999486654094652026-02-23T18:10:00+00:00,,2026-02-23T18:15:00+00:00down,
1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T18:15:00+00:00,2026-02-23T18:15:00+00:002026-02-23T18:20:00+00:00,2026-02-23T18:20:00+00:00,,65622.786845685461885.1308025148903,,65619.43005133461885.1308025148903,,,,65627.131886.33,,,,7.6999486654094651.1991974851096074,,downup

2026-02-23T18:20:00+00:00,2026-02-23T18:25:00+00:00,2026-02-23T18:20:00+00:0065622.78684568546,2026-02-23T18:25:00+00:00,,1885.130802514890365619.4300513346,,,1885.130802514890365627.13,,7.699948665409465,,,1886.33down,
,1.1991974851096074,up
2026-02-23T18:25:00+00:00,2026-02-23T18:30:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T18:25:00+00:00,2026-02-23T18:30:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T18:30:00+00:00,2026-02-23T18:35:00+00:002026-02-23T18:30:00+00:00,,2026-02-23T18:35:00+00:0065622.78684568546,,1885.130802514890365619.4300513346,,1885.1308025148903,,65627.13,,1886.33,,7.699948665409465,,1.1991974851096074down,
up
2026-02-23T18:35:00+00:00,2026-02-23T18:35:00+00:002026-02-23T18:40:00+00:00,,2026-02-23T18:40:00+00:001885.1308025148903,,65622.786845685461885.1308025148903,,65619.4300513346,,1886.33,,65627.13,,1.1991974851096074,,7.699948665409465up,
down
2026-02-23T18:40:00+00:00,2026-02-23T18:45:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T18:40:00+00:00,2026-02-23T18:45:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T18:45:00+00:00,2026-02-23T18:50:00+00:002026-02-23T18:45:00+00:00,,2026-02-23T18:50:00+00:001885.1308025148903,,1885.130802514890365622.78684568546,,65619.4300513346,,1886.33,,,65627.13,1.1991974851096074,,up7.699948665409465
,down
2026-02-23T18:50:00+00:002026-02-23T18:50:00+00:00,,2026-02-23T18:55:00+00:002026-02-23T18:55:00+00:00,,1885.130802514890365622.78684568546,,1885.130802514890365619.4300513346,,,,1886.3365627.13,,,,1.19919748510960747.699948665409465,,updown

2026-02-23T18:55:00+00:00,2026-02-23T19:00:00+00:00,65622.78684568546,65619.4300513346,,65627.13,,7.699948665409465,down
2026-02-23T18:55:00+00:00,2026-02-23T19:00:00+00:00,1885.1308025148903,1885.1308025148903,,1886.33,,1.1991974851096074,up
2026-02-23T19:00:00+00:00,2026-02-23T19:05:00+00:002026-02-23T19:00:00+00:00,,2026-02-23T19:05:00+00:0065622.78684568546,,65619.43005133461885.1308025148903,,,65627.131885.1308025148903,,,,1886.337.699948665409465,,down,1.1991974851096074
,up
2026-02-23T19:05:00+00:002026-02-23T19:05:00+00:00,,2026-02-23T19:10:00+00:002026-02-23T19:10:00+00:00,,65622.78684568546,1885.130802514890365619.4300513346,1885.1308025148903,,,,65627.131886.33,,,,7.6999486654094651.1991974851096074,,downup

